code;pairCode;name;price;purchasePrice;currency;includingVat;percentVat;priceRatio;shortDescription;description;image;defaultCategory;categoryText;supplier;manufacturer;productVisibility;unit;itemType;stock;availability;negativeAmount;atypicalShipping;freeShipping;seoTitle;metaDescription;externalId;weight
QG-0129;;Dveře skleněné posuvné rurowe grafika KOL/046;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/046. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/046. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15321_700_700/drzwi-szklane-rurowe-KOL_046.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/046;Dveře skleněné posuvné rurowe grafika KOL/046. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL046;
QG-0130;;Dveře skleněné posuvné rurowe grafika KOL/047;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/047. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/047. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15322_700_700/drzwi-przesuwne-szklane-z-nadrukiem-KOl_047.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/047;Dveře skleněné posuvné rurowe grafika KOL/047. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL047;
QG-0131;;Dveře skleněné posuvné rurowe grafika KOL/052;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/052. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/052. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15323_700_700/drzwin-przesuwne-szklane-KOL_052.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/052;Dveře skleněné posuvné rurowe grafika KOL/052. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL052;
QG-0132;;Dveře skleněné posuvné rurowe grafika KOL/057;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/057. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/057. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15324_700_700/drzwi-ze-szkla-KOL_057.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/057;Dveře skleněné posuvné rurowe grafika KOL/057. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL057;
QG-0133;;Dveře skleněné posuvné rurowe grafika KOL/058;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/058. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/058. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15325_700_700/drzwi-rurowe-szklane-KOL_058.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/058;Dveře skleněné posuvné rurowe grafika KOL/058. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL058;
QG-0134;;Dveře skleněné posuvné rurowe grafika KOL/078;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/078. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/078. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15326_700_700/drzwi-rurowe-szklane-KOL_078.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/078;Dveře skleněné posuvné rurowe grafika KOL/078. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL078;
QG-0135;;Dveře skleněné posuvné rurowe grafika KOL/089;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/089. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/089. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15327_700_700/drzwi-szklane-rurowe-przesuwne-KOL_089.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/089;Dveře skleněné posuvné rurowe grafika KOL/089. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL089;
QG-0136;;Dveře skleněné posuvné rurowe grafika KOL/100;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/100. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/100. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15328_700_700/drzwi-ze-szkla-rurowe-KOL_100.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/100;Dveře skleněné posuvné rurowe grafika KOL/100. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL100;
QG-0137;;Dveře skleněné posuvné rurowe grafika KOL/101L;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/101L. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/101L. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15329_700_700/drzwi-szklane-rurowe-przesuwne-KOL_101L.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/101L;Dveře skleněné posuvné rurowe grafika KOL/101L. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL101L;
QG-0138;;Dveře skleněné posuvné rurowe grafika KOL/101P;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/101P. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/101P. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15330_700_700/drzwi-ze-szkla-z-nadrukiem-KOl_101P.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/101P;Dveře skleněné posuvné rurowe grafika KOL/101P. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL101P;
QG-0139;;Dveře skleněné posuvné rurowe grafika KOL/105;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/105. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/105. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15331_700_700/drzwi-szklane-rurowe-KOL_105.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/105;Dveře skleněné posuvné rurowe grafika KOL/105. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL105;
QG-0140;;Dveře skleněné posuvné rurowe grafika KOL/106;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/106. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/106. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15332_700_700/drzwi-szklane-rurowe-KOL_106.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/106;Dveře skleněné posuvné rurowe grafika KOL/106. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL106;
QG-0141;;Dveře skleněné posuvné rurowe grafika KOL/120;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/120. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/120. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15333_700_700/drzwi-rurowe-szklane-KOL_120.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/120;Dveře skleněné posuvné rurowe grafika KOL/120. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL120;
QG-0142;;Dveře skleněné posuvné rurowe grafika KOL/121;15558;10730;CZK;1;21;1;Dveře skleněné posuvné rurowe grafika KOL/121. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe grafika KOL/121. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15334_700_700/drzwi-szklabe-rurowe-KOL_121.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe grafika KOL/121;Dveře skleněné posuvné rurowe grafika KOL/121. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEGRAFIKAKOL121;
QG-0143;;Dveře skleněné posuvné rurowe zrcadlo fenickie;26912;18560;CZK;1;21;1;Dveře skleněné posuvné rurowe zrcadlo fenickie. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe zrcadlo fenickie. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15335_700_700/drzwi-rurowe-z-lustrem-lustro.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe zrcadlo fenickie;Dveře skleněné posuvné rurowe zrcadlo fenickie. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWELUSTROFENICKIE;
QG-0144;;Dveře skleněné posuvné rurowe na míru čiré;13036;8990;CZK;1;21;1;Dveře skleněné posuvné rurowe na míru čiré. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe na míru čiré. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15336_700_700/drzwi-szklane-rurowe-bezbarwne.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe na míru čiré;Dveře skleněné posuvné rurowe na míru čiré. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWENAWYMIARBEZBARWNE;
QG-0145;;Dveře skleněné posuvné rurowe na míru matné;13876;9570;CZK;1;21;1;Dveře skleněné posuvné rurowe na míru matné. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe na míru matné. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15337_700_700/matowe-drzwi-szklane-rurowe.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe na míru matné;Dveře skleněné posuvné rurowe na míru matné. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWENAWYMIARMATOWE;
QG-0146;;Dveře skleněné posuvné rurowe na míru vzor PASY 1.1;14297;9860;CZK;1;21;1;Dveře skleněné posuvné rurowe na míru vzor PASY 1.1. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe na míru vzor PASY 1.1. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15338_700_700/drzwi-szklane-rurowe-pasy-1.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe na míru vzor PASY 1.1;Dveře skleněné posuvné rurowe na míru vzor PASY 1.1. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWENAWYMIARWZORPASY11;
QG-0147;;Dveře skleněné posuvné rurowe podwójne na míru čiré;26912;18560;CZK;1;21;1;Dveře skleněné posuvné rurowe podwójne na míru čiré. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe podwójne na míru čiré. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15343_700_700/drzwi-szklane-rurowe-podwojne-bezbarwne.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe podwójne na míru čiré;Dveře skleněné posuvné rurowe podwójne na míru čiré. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEPODWOJNENAWYMIARBEZBARWNE;
QG-0148;;Dveře skleněné posuvné rurowe podwójne na míru KOL/120;32799;22620;CZK;1;21;1;Dveře skleněné posuvné rurowe podwójne na míru KOL/120. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe podwójne na míru KOL/120. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15345_700_700/drzwi-szklane-z-nadrukiem-podwojne.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe podwójne na míru KOL/120;Dveře skleněné posuvné rurowe podwójne na míru KOL/120. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEPODWOJNENAWYMIARKOL120;
QG-0149;;Dveře skleněné posuvné rurowe podwójne na míru KOL/121;32799;22620;CZK;1;21;1;Dveře skleněné posuvné rurowe podwójne na míru KOL/121. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe podwójne na míru KOL/121. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15346_700_700/drzwi-podwojne-szklane-z-nadrukiem.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe podwójne na míru KOL/121;Dveře skleněné posuvné rurowe podwójne na míru KOL/121. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEPODWOJNENAWYMIARKOL121;
QG-0150;;Dveře skleněné posuvné rurowe podwójne na míru matné;29435;20300;CZK;1;21;1;Dveře skleněné posuvné rurowe podwójne na míru matné. Cena zahrnuje systém a kování;Dveře skleněné posuvné rurowe podwójne na míru matné. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15344_700_700/drzwi-szklane-rurowe-matowe-podwojne.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné posuvné rurowe podwójne na míru matné;Dveře skleněné posuvné rurowe podwójne na míru matné. Cena zahrnuje systém a kování;DRZWISZKLANEPRZESUWNEPRZESUWANERUROWEPODWOJNENAWYMIARMATOWE;
QG-0151;;Dveře skleněné rurowe laminované černé;14718;10150;CZK;1;21;1;Dveře skleněné rurowe laminované černé. Cena zahrnuje systém a kování;Dveře skleněné rurowe laminované černé. Kategorie: Posuvné dveře – trubkový systém. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15339_700_700/czrane-drzwi.jpg;Skleněné dveře > Posuvné dveře – trubkový systém;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře skleněné rurowe laminované černé;Dveře skleněné rurowe laminované černé. Cena zahrnuje systém a kování;DRZWISZKLANERUROWELAMINOWANECZARNE;
QG-0152;;Dveře posuvné w kasecie chowane w ścianę kaseta bezościeżnicowa Estima čiré;18082;12470;CZK;1;21;1;Dveře posuvné w kasecie chowane w ścianę kaseta bezościeżnicowa Estima čiré. Cena zahrnuje systém a kování;Dveře posuvné w kasecie chowane w ścianę kaseta bezościeżnicowa Estima čiré. Kategorie: Posuvné dveře do pouzdra. Orientační cena — finální nabídka podle rozměrů a provedení.;https://qubaglass.pl/environment/cache/images/productGfx_15461_700_700/drzwi-szklane-w-kasecie-przesuwne-ze-szkla.png;Skleněné dveře > Posuvné dveře do pouzdra;Skleněné dveře;Quba Glass;Quba Glass;visible;ks;product;;Na objednávku;1;1;0;Dveře posuvné w kasecie chowane w ścianę kaseta bezościeżnicowa Estima čiré;Dveře posuvné w kasecie chowane w ścianę kaseta bezościeżnicowa Estima čiré. Cena zahrnuje systém a kování;DRZWIPRZESUWNEWKASECIECHOWANEWSCIANEKASETABEZOSCIEZNICOWAESTIMAB;
